loan_id,applicant_name,pan_number,age,gender,city,state,education,employment_status,months_employed,annual_income_inr,annual_income_stated_inr,property_ownership,loan_id_duplicate,loan_amount_inr,loan_purpose,loan_grade,interest_rate,loan_term_months,application_date,credit_score,num_credit_lines,num_open_accounts,num_late_payments,dti_ratio,bankruptcies,loan_to_income_ratio,default_status,default_label
LN1001155,Lalit Dixit,UVTNF1221Y,21,Male,Agra,Uttar Pradesh,12th Pass,Contract/Freelance,169,439538,410812,Parental Home,LN1001155,84968,Agriculture,C,12.92,84,2024-11-13,730,16,4,3,28.06,0,0.1933,0,No Default
LN1001156,Geeta Kumar,AUNPJ6462P,22,Female,Chennai,Tamil Nadu,Illiterate,Retired,21,480417,493995,Rented,LN1001156,820295,Consumer Durables,F,16.52,36,2024-03-21,594,12,2,6,39.69,0,1.7075,1,Default
LN1001157,Sachin Gupta,ZHMLD7639R,36,Male,Indore,Madhya Pradesh,12th Pass,Self-Employed,45,2548216,3143405,Company Provided,LN1001157,210547,,A,12.41,36,2022-10-02,830,15,6,1,43.61,0,0.0826,0,No Default
LN1001158,Siddharth Bose,NYCSN6267X,48,Male,Agra,Uttar Pradesh,Post-Graduate,Government Employee,115,396135,407501,Own,LN1001158,199158,Vehicle Purchase,C,13.73,36,2020-07-29,728,8,2,2,-99,0,0.5028,1,Default
LN1001159,Anita Verma,KBYCX2299T,38,Female,Nagpur,Maharashtra,Diploma,Unemployed,75,224558,218243,Mortgaged,LN1001159,273171,Agriculture,E,16.41,84,2024-11-22,624,9,3,2,52.87,0,1.2165,1,Default
LN1001160,Mansi Yadav,OYXQZ0936R,28,Female,Mysuru,Karnataka,12th Pass,Retired,39,521156,478598,Company Provided,LN1001160,438259,Medical Emergency,G,13.46,60,26 Jan 2020,450,3,7,0,26.88,2,0.8409,1,Default
LN1001161,Simran Shah,KIMET7462G,39,Female,Pune,Maharashtra,12th Pass,Contract/Freelance,3,150000,164358,Company Provided,LN1001161,347983,Home Renovation,A,12.02,48,2023-03-21,,16,4,,33.47,0,2.3199,1,Default
LN1001162,Sapna Patil,QRYOJ3683K,30,Female,Patna,Bihar,Post-Graduate,Retired,50,418664,416854,Rented,LN1001162,531600,Agriculture,G,15.85,48,2021-08-05,538,15,1,0,45.07,0,1.2698,1,Default
LN1001163,Pradeep Jadhav,JTNML5618H,28,Male,Kochi,Kerala,Graduate,Part-Time,35,446687,506252,Own,LN1001163,141826,PERSONAL USE,G,17.33,60,2022-08-19,518,4,9,2,51.02,0,0.3175,1,Default
LN1001164,Nitesh Menon,KBMNT1957H,23,Male,Indore,Madhya Pradesh,10th Pass,Unemployed,,712660,930925,Company Provided,LN1001164,215416,Home Renovation,C,14.09,60,2022-09-07,9999,16,6,3,49.08,1,0.3023,0,No Default
LN1001165,Alka Pillai,TFCGX4968G,21,Female,Chandigarh,Punjab,Post-Graduate,Unemployed,102,793471,968764,Rented,LN1001165,333968,Medical Emergency,A,9.52,72,2022-06-21,845,10,9,,34.04,0,0.4209,0,No Default
LN1001166,Akash Nair,CYPCG5792P,31,Male,Ghaziabad,Uttar Pradesh,Diploma,Contract/Freelance,20,327046,232664,Mortgaged,LN1001166,1367535,Vehicle Purchase,B,8.9,48,2021-11-28,760,11,3,2,16.19,2,4.1815,1,Default
LN1001167,Naveen Khanna,RORSA8824K,36,Male,Coimbatore,Tamil Nadu,10th Pass,Contract/Freelance,23,404186,471918,Parental Home,LN1001167,334479,Education Fees,D,11.26,36,2021-01-12,695,5,5,2,20.02,0,0.8275,0,No Default
LN1001168,Hitesh Sinha,CNFOA6975F,34,Male,Ludhiana,Punjab,Illiterate,Salaried,53,279379,329141,Company Provided,LN1001168,774254,Education Fees,D,15.01,60,2020-04-15,697,11,9,3,39.09,1,2.7713,1,Default
LN1001169,Lakshmi Patil,ACQAH1177G,30,Female,Nashik,Maharashtra,10th Pass,Retired,32,224844,228279,Rented,LN1001169,372126,Travel,C,10.63,60,2021-06-01,718,13,6,0,40.13,0,1.655,1,Default
LN1001170,Disha Bajaj,VFHBL6077L,25,Female,Kochi,Kerala,Professional Degree,Government Employee,4,532818,664224,Parental Home,LN1001170,258186,Business Expansion,D,9.57,24,2024-10-30,710,15,2,2,18.52,0,0.4846,0,No Default
LN1001171,Pankaj Pillai,QWHRE0940L,41,Male,Hyderabad,Telangana,Illiterate,Part-Time,23,206044,227519,Mortgaged,LN1001171,304763,Education Fees,D,14.17,36,2022-09-05,672,6,1,4,35.67,0,1.4791,1,Default
LN1001172,Smita Chopra,AEVKC1044W,21,Female,Nagpur,Maharashtra,Post-Graduate,Salaried,4,344973,265099,Company Provided,LN1001172,321935,Vehicle Purchase,E,11.84,84,2020-08-21,658,16,9,0,44.47,0,0.9332,0,No Default
LN1001173,Bhavna Dubey,VGNOR9989K,42,Female,Bengaluru,Karnataka,Illiterate,Self-Employed,10,243505,263291,Rented,LN1001173,552689,Debt Consolidation,E,9.35,36,2024-08-10,644,15,1,0,17.73,1,2.2697,1,Default
LN1001174,Arjun Mukherjee,XEZNO9467I,24,Male,Jodhpur,Rajasthan,Illiterate,Retired,0,615265,627123,Rented,LN1001174,948111,Travel,F,16.4,48,2020-05-13,589,11,14,1,51.57,0,1.541,1,Default
LN1001175,Yash Pawar,IPYUV1274C,27,Male,Mumbai,Maharashtra,12th Pass,Contract/Freelance,9,1303883,1259153,Mortgaged,LN1001175,465923,Home Renovation,E,12.72,36,2022-03-31,627,2,5,1,29.34,0,0.3573,0,No Default
LN1001176,Manish Dixit,WCSXF7914U,21,F,Pune,Maharashtra,Post-Graduate,Contract/Freelance,19,202611,225794,Parental Home,LN1001176,831473,Wedding Expenses,G,17.02,36,2022-10-04,514,2,1,,53.86,2,4.1038,1,Default
LN1001177,Ankit Tripathi,PTDNO2195T,29,Male,Rajkot,Gujarat,Professional Degree,Retired,37,150000,173640,Mortgaged,LN1001177,184360,Personal Use,E,,60,2020-05-31,642,12,5,2,27,0,1.2291,0,No Default
LN1001178,Esha Sharma,OBOCN0258B,44,Female,Mysuru,Karnataka,10th Pass,Salaried,120,410474,476307,Company Provided,LN1001178,270968,Personal Use,F,10.8,36,2023-03-27,570,16,5,3,19.6,0,0.6601,1,Default
LN1001179,Rupa Rao,LWFUF6560X,40,Female,Ludhiana,Punjab,Illiterate,Retired,37,446600,520259,Parental Home,LN1001179,218160,Travel,F,12.68,36,2023-07-13,561,19,7,2,28.13,1,0.4885,1,Default
LN1001180,Mahesh Srinivasan,QCTLR9300A,44,Male,Meerut,Uttar Pradesh,Post-Graduate,Salaried,58,504435,447259,Rented,LN1001180,451400,Travel,E,9.23,24,2023-11-06,664,2,7,0,33.57,2,0.8949,1,Default
LN1001181,Puja Bose,URWSC1760W,40,Female,Vadodara,Gujarat,Illiterate,Unemployed,21,338475,304890,Mortgaged,LN1001181,281736,Wedding Expenses,B,10.49,72,2020-04-19,761,17,11,0,,1,0.8324,0,No Default
LN1001182,Siddharth Nanda,EYCUO3776X,23,Male,Aurangabad,Maharashtra,12th Pass,Retired,66,392234,431623,Rented,LN1001182,603705,Agriculture,C,13.89,60,2020-11-06,723,14,10,4,31.76,0,1.5391,1,Default
LN1001183,Ashok Malhotra,DJJCX6720E,31,Male,Ahmedabad,Gujarat,Illiterate,Retired,46,551560,673848,Company Provided,LN1001183,188772,Travel,G,13.58,60,2020-11-01,524,16,1,1,40.01,0,0.3423,1,Default
LN1001184,Savita Patil,POMMX0175Z,27,Female,Guwahati,Assam,Illiterate,Self-Employed,29,825924,919278,Company Provided,LN1001184,373294,Medical Emergency,F,14.14,60,2024-07-19,570,5,9,2,,0,0.452,0,No Default
LN1001185,Vijay Kapoor,BJBLA5022L,48,Male,Aurangabad,Maharashtra,Diploma,Contract/Freelance,10,150000,111618,Mortgaged,LN1001185,585839,Vehicle Purchase,C,11.58,48,2023-02-26,725,10,1,0,34.01,2,3.9056,1,Default
LN1001186,Deepa Pandey,QCSHD3147Q,23,Female,Noida,Uttar Pradesh,12th Pass,Government Employee,17,354561,404931,Company Provided,LN1001186,85330,Debt Consolidation,F,11.34,72,2021-09-14,571,17,5,5,,0,0.2407,1,Default
LN1001187,Nikhil Reddy,FIRJV7307U,43,Male,Visakhapatnam,Andhra Pradesh,Diploma,Contract/Freelance,46,502969,415640,Own,LN1001187,1599404,Vehicle Purchase,E,12.39,60,2020-06-23,632,13,7,0,40.88,0,3.1799,1,Default
LN1001188,Girish Mehta,MKGPP4397Y,43,Male,Bengaluru,Karnataka,Professional Degree,Retired,26,255049,296580,Parental Home,LN1001188,297090,Consumer Durables,D,11.4,60,2021-05-23,694,16,12,1,33.66,0,1.1648,1,Default
LN1001189,Rohan Chopra,QYYEB2013Q,53,Male,Kolkata,West Bengal,,Unemployed,105,1250059,1220491,Own,LN1001189,87769,Debt Consolidation,F,17.21,36,2020-08-30,572,9,8,1,59.15,0,0.0702,0,No Default
LN1001190,Vijay Bansal,DONAQ2819P,30,Male,Raipur,Chhattisgarh,Illiterate,Contract/Freelance,12,302172,334013,Rented,LN1001190,404604,Personal Use,E,12.57,36,2023-02-16,658,4,2,3,20.91,0,1.339,1,Default
LN1001191,Bharat Bajaj,WGFSE6326E,42,Male,Bengaluru,Karnataka,12th Pass,Government Employee,3,431586,593666,Parental Home,LN1001191,370797,Consumer Durables,G,11.33,60,2024-04-14,543,16,14,2,7.88,2,0.8591,1,Default
LN1001192,Geeta Narang,SQHEO6741H,57,Female,Surat,Gujarat,Diploma,,42,617610,621954,Mortgaged,LN1001192,342036,VEHICLE PURCHASE,F,13.56,36,2022-05-02,,11,1,1,44.27,0,0.5538,1,Default
LN1001193,Krishna Oberoi,WTDSV4192O,28,Male,Coimbatore,Tamil Nadu,10th Pass,Contract/Freelance,104,310279,293772,Rented,LN1001193,724932,  Travel  ,D,14.84,36,2023-05-26,675,7,4,2,40.2,0,2.3364,1,Default
LN1001194,Kiran Mittal,WVHZK3778B,21,Male,Pune,Maharashtra,Graduate,Self-Employed,21,,149231,Own,LN1001194,611219,Credit Card Payoff,G,11.44,48,2023-05-05,--,17,12,,19.87,0,4.0748,1,Default
LN1001195,Suresh Mishra,EUSJO1187V,21,Male,Rajkot,Gujarat,,,50,342082,285506,Company Provided,LN1001195,446195,Consumer Durables,D,11.55,36,2024-06-07,685,13,4,4,12.05,1,1.3044,1,Default
LN1001196,Gita Jog,CJKHH5859Y,42,Female,Raipur,Chhattisgarh,Professional Degree,,12,820496,746152,Mortgaged,LN1001196,496385,Personal Use,E,17.11,60,2023-06-20,648,4,10,,58.06,0,0.605,1,Default
LN1001197,Girish Oberoi,FCGSN8271T,21,Male,Mysuru,Karnataka,12th Pass,Salaried,39,361444,440890,Company Provided,LN1001197,336700,Business Expansion,D,16.55,24,2021-04-07,694,14,12,3,56.21,0,0.9315,0,No Default
LN1001198,Deepa Kulkarni,VBRAR0829G,31,Female,Noida,Uttar Pradesh,Post-Graduate,Part-Time,74,266236,203412,Company Provided,LN1001198,1255247,Vehicle Purchase,E,8,60,2024-05-07,667,10,6,0,,2,4.7148,1,Default
LN1001199,Jitendra Bose,ZVFNP8178Z,39,F,Indore,Madhya Pradesh,Professional Degree,Self-Employed,96,770968,744655,Own,LN1001199,128612,Travel,B,10.03,24,2022/12/06,759,10,1,1,28.13,0,0.1668,0,No Default
LN1001200,Siddharth Hegde,CCPNS7561S,36,Male,Chandigarh,Punjab,12th Pass,Contract/Freelance,5,362773,397578,Company Provided,LN1001200,399414,Vehicle Purchase,E,13.16,72,2022-02-18,660,10,14,0,999,0,1.101,0,No Default
LN1001201,Kritika Oberoi,CRMDQ9040C,39,Female,Pune,Maharashtra,Diploma,Government Employee,21,325755,325287,Own,LN1001201,379085,Consumer Durables,F,10.37,36,2022-07-11,9999,12,1,1,27.86,0,1.1637,1,Default
LN1001202,Ankit Patel,YXPNT3345N,37,Male,Srinagar,Jammu & Kashmir,Graduate,Self-Employed,48,483919,610926,Parental Home,LN1001202,640046,Vehicle Purchase,E,12.32,60,2022-06-25,659,2,3,1,27.64,0,1.3226,1,Default
LN1001203,Jitendra Joshi,USNAX2085K,47,Male,Kolkata,West Bengal,12th Pass,Retired,1,702534,727108,Parental Home,LN1001203,200646,Consumer Durables,D,9.54,48,2021-08-31,693,9,5,1,30.76,0,0.2856,0,No Default
LN1001204,Nikhil Mehta,UCDPY2347I,25,Male,Pune,Maharashtra,12th Pass,Unemployed,56,1846916,1863837,Mortgaged,LN1001204,106876,Consumer Durables,E,,24,2024-10-27,653,5,12,,18.19,1,0.0579,0,No Default
LN1001205,Lalita Hegde,SVPYX9863T,28,Female,Faridabad,Haryana,Illiterate,Self-Employed,36,726752,786624,Own,LN1001205,404244,Vehicle Purchase,E,10.65,48,2023-04-20,653,8,6,2,9.43,0,0.5562,0,No Default
LN1001206,Suresh Pillai,UDBIB1572R,27,Male,Mysuru,Karnataka,Diploma,Retired,16,887269,976668,Company Provided,LN1001206,441026,,F,14.75,72,2022-05-28,593,14,5,2,50.79,0,0.4971,1,Default
LN1001207,Mukesh Ghosh,HGNIA1918F,43,Male,Meerut,Uttar Pradesh,Professional Degree,Unemployed,80,326576,346172,Rented,LN1001207,1027582,Home Renovation,F,10.34,24,2021-09-17,596,7,13,2,7.36,0,3.1465,1,Default
LN1001208,Vikas Goel,YPNBL3409W,44,Male,Srinagar,Jammu & Kashmir,Post-Graduate,Contract/Freelance,16,239062,250837,Parental Home,LN1001208,148857,Vehicle Purchase,G,15.24,36,2023-03-10,,7,13,2,38.71,0,0.6227,0,No Default
LN1001209,Krishna Shukla,TSDNY0307H,39,Male,Mysuru,Karnataka,Post-Graduate,Part-Time,228,459272,352218,Company Provided,LN1001209,812836,Vehicle Purchase,B,13.44,36,2023-06-25,789,9,13,2,48.3,0,1.7698,1,Default
LN1001210,Swati Joshi,MKLUB6117A,46,Female,Srinagar,Jammu & Kashmir,Post-Graduate,Government Employee,81,471795,420124,Mortgaged,LN1001210,1899668,Personal Use,G,11.98,36,2020-05-03,550,3,5,1,13.23,0,4.0265,1,Default
LN1001211,Abhishek Tiwari,YYWBX3368Y,23,Male,Ahmedabad,Gujarat,12th Pass,,59,231629,265577,Rented,LN1001211,278052,EDUCATION FEES,F,10.51,72,2023-06-02,594,14,9,2,21.14,0,1.2004,1,Default
LN1001212,Bhavna Pillai,AELIT0128L,51,Female,Kolkata,West Bengal,12th Pass,Contract/Freelance,3,398245,482344,Own,LN1001212,146728,Credit Card Payoff,F,16.43,36,2024-02-24,592,17,2,2,53.2,0,0.3684,1,Default
LN1001213,Anjali Bajaj,BLOLC6476E,50,Female,Gurgaon,Haryana,Diploma,Contract/Freelance,112,562187,703635,Own,LN1001213,272424,PERSONAL USE,C,13.35,48,2020-07-22,721,18,12,3,42.99,0,0.4846,0,No Default
LN1001214,Ajay Ghosh,QZVHZ1357O,42,Male,Gurgaon,Haryana,12th Pass,Salaried,74,549209,463231,Company Provided,LN1001214,365785,Debt Consolidation,E,9.82,24,2024-04-11,626,12,12,1,25.74,0,0.666,0,No Default
LN1001215,Kritika Bhatt,UIGWX7542U,52,Female,Chandigarh,Punjab,Graduate,Self-Employed,12,598734,559449,Rented,LN1001215,537482,Wedding Expenses,C,11.98,24,2021-03-01,749,14,1,0,53.03,0,0.8977,0,No Default
LN1001216,Dev Pillai,JSBRL6603S,21,Male,Meerut,Uttar Pradesh,Diploma,Part-Time,23,526801,676648,Parental Home,LN1001216,239431,Consumer Durables,F,15.95,24,2023-07-05,596,13,6,3,53.1,0,0.4545,1,Default
LN1001217,Aditi Nair,PBHOY7428M,29,Female,Aurangabad,Maharashtra,10th Pass,,15,326372,327305,Own,LN1001217,1075868,Credit Card Payoff,D,12.18,36,2021-03-08,672,14,9,0,39.04,1,3.2964,1,Default
LN1001218,Devesh Bhat,TSQQT5372R,27,Male,Nashik,Maharashtra,Professional Degree,Contract/Freelance,199,325025,374642,Company Provided,LN1001218,166013,Personal Use,F,11.76,48,2021-06-25,583,9,7,3,21.5,0,0.5108,1,Default
LN1001219,Kavita Pillai,QTTRT8051Z,42,Female,Amritsar,Punjab,Post-Graduate,Part-Time,92,215481,337252,Mortgaged,LN1001219,107211,Medical Emergency,A,9.48,12,14/09/2023,821,19,8,1,28.8,2,0.4975,0,No Default
LN1001220,Nikhil Deshpande,JJYGI1053T,24,Male,Mysuru,Karnataka,Graduate,Unemployed,127,1290919,1571656,Mortgaged,LN1001220,785988,Travel,F,14.18,60,2020-06-15,554,2,5,2,39.3,0,0.6089,1,Default
LN1001221,Bhavya Oberoi,UWYXC8827Y,42,Female,Nagpur,Maharashtra,Graduate,Unemployed,74,445998,458284,Mortgaged,LN1001221,73700,MEDICAL EMERGENCY,D,12.2,48,2020-11-17,674,11,10,3,32.17,0,0.1652,0,No Default
LN1001222,Nisha Bhosale,ZKOYK6943D,48,Female,Nagpur,Maharashtra,Post-Graduate,Part-Time,29,386577,401604,Rented,LN1001222,313987,Business Expansion,D,13.17,24,2021-05-06,700,17,4,1,49.08,0,0.8122,1,Default
LN1001223,Naresh Sharma,LKXQE2592T,41,Male,Lucknow,Uttar Pradesh,Diploma,Salaried,11,253400,288620,Parental Home,LN1001223,3211911,  Agriculture  ,D,10.45,12,2020-12-21,683,2,6,2,12.05,0,12.6753,1,Default
LN1001224,Devesh Joshi,FRPJG9187J,37,Male,Varanasi,Uttar Pradesh,Professional Degree,Salaried,11,2575089,1987731,Parental Home,LN1001224,359176,Vehicle Purchase,E,10.87,12,2023-02-04,635,19,3,0,12.59,0,0.1395,0,No Default
LN1001225,Meera Kulkarni,VXYXD1663R,25,Female,Chennai,Tamil Nadu,10th Pass,Contract/Freelance,7,232350,261665,Company Provided,LN1001225,165290,Business Expansion,E,13.73,36,2020-06-02,639,7,1,,37.71,0,0.7114,0,No Default
LN1001226,Krishna Khanna,UUKTO1605S,26,Male,Chandigarh,Punjab,Post-Graduate,Self-Employed,37,342042,348366,Parental Home,LN1001226,347952,Medical Emergency,E,11.06,36,2020-11-16,653,18,11,0,27.63,0,1.0173,1,Default
LN1001227,Anu Bhatt,JKBVA4466E,47,Female,Bengaluru,Karnataka,Graduate,Retired,121,567787,595259,Company Provided,LN1001227,349563,Agriculture,E,11.34,60,2020-01-06,638,13,4,1,25.59,0,0.6157,0,No Default
LN1001228,Anjali Shukla,TUIIY1873E,42,Female,Ludhiana,Punjab,Illiterate,Self-Employed,230,634205,682321,Rented,LN1001228,405329,Education Fees,C,11,72,2022-04-16,727,5,9,6,8.48,2,0.6391,1,Default
LN1001229,Sapna Bansal,GUINQ0094H,34,Female,Delhi,Delhi,Illiterate,Self-Employed,16,786037,1017805,Mortgaged,LN1001229,575839,CONSUMER DURABLES,A,13.13,60,2022-07-11,826,18,4,4,35.29,1,0.7326,0,No Default
LN1001230,Kartik Bose,ARNPX3919M,30,Male,Agra,Uttar Pradesh,,Contract/Freelance,57,1308726,1437595,Mortgaged,LN1001230,175014,Vehicle Purchase,F,13.81,36,2023-11-12,605,16,1,1,34.21,0,0.1337,1,Default
LN1001231,Umesh Dixit,NBRVI9800Q,21,Male,Bhubaneswar,Odisha,Illiterate,Contract/Freelance,43,599406,656472,Mortgaged,LN1001231,1180305,Wedding Expenses,G,13.64,36,2023-05-01,540,15,14,1,44.8,0,1.9691,1,Default
LN1001232,Anjali Nair,BQCQB7041U,24,Female,Indore,Madhya Pradesh,Diploma,Self-Employed,32,234774,274042,Company Provided,LN1001232,430016,Credit Card Payoff,E,15.52,84,2022-08-20,642,8,4,4,36.03,0,1.8316,1,Default
LN1001233,Rajesh Malhotra,NWYQQ0362P,54,Male,Faridabad,Haryana,12th Pass,Salaried,52,,406099,Own,LN1001233,602447,Vehicle Purchase,A,11.79,60,2021-08-19,856,15,7,1,,0,1.5887,0,No Default
LN1001234,Arjun Nanda,LPKBY8774E,22,F,Nagpur,Maharashtra,Diploma,Government Employee,22,532159,616904,Own,LN1001234,233350,Wedding Expenses,F,14.32,36,2020-03-07,585,1,3,1,52.66,0,0.4385,1,Default
LN1001235,Omkar Iyer,PIOCW7899F,36,Male,Visakhapatnam,Andhra Pradesh,12th Pass,Retired,,1530240,1596051,Parental Home,LN1001235,891327,Credit Card Payoff,B,9.02,36,2021-04-19,781,17,10,0,15.31,0,0.5825,0,No Default
LN1001236,Jyoti Gupta,OYBUA9629G,45,Female,Nashik,Maharashtra,Professional Degree,Retired,58,191246,236093,Parental Home,LN1001236,302568,Personal Use,B,14.98,36,2021-08-13,784,15,6,3,43.05,0,1.5821,1,Default
LN1001237,Sanjay Iyer,FGYYI7139D,22,M,Bhubaneswar,Odisha,Post-Graduate,Self-Employed,67,910314,1139493,Parental Home,LN1001237,439892,Vehicle Purchase,F,9.91,48,2023-12-18,605,14,14,0,9.93,0,0.4832,0,No Default
LN1001238,Aishwarya Bhat,MYMFZ9601M,36,Female,Chennai,Tamil Nadu,12th Pass,Government Employee,13,492844,572135,Company Provided,LN1001238,188494,Wedding Expenses,D,10.88,72,2021-08-02,695,14,1,2,,0,0.3825,0,No Default
LN1001239,Pradeep Das,CTGNR1453D,44,Male,Amritsar,Punjab,Graduate,Contract/Freelance,8,731387,523722,Own,LN1001239,180258,Home Renovation,B,10.88,24,2023-12-10,780,10,11,3,16.81,0,0.2465,0,No Default
LN1001240,Girish Malhotra,ELXOH5715B,35,Male,Nashik,Maharashtra,Post-Graduate,Self-Employed,24,416150,452059,Rented,LN1001240,586391,Travel,F,13.44,24,2024-10-26,619,2,4,1,46.73,0,1.4091,1,Default
LN1001241,Radha Das,DKNZC2922I,63,Female,Srinagar,Jammu & Kashmir,12th Pass,Contract/Freelance,69,266876,205862,Mortgaged,LN1001241,265527,Personal Use,E,11.61,36,18 Jul 2022,633,6,3,0,34.02,0,0.9949,0,No Default
LN1001242,Pratik Bansal,VKNYX7459C,21,Male,Ludhiana,Punjab,Post-Graduate,Unemployed,,694205,775584,Rented,LN1001242,199251,Agriculture,F,11.59,36,2020-05-25,603,17,14,0,34.8,1,0.287,0,No Default
LN1001243,Akash Goel,AECMV5162N,45,Male,Aurangabad,Maharashtra,Diploma,,26,655175,852055,Parental Home,LN1001243,230907,Personal Use,F,9.27,48,2023-11-08,568,5,1,0,18.4,0,0.3524,1,Default
LN1001244,Anita Malhotra,EOTMT6248R,33,Female,Surat,Gujarat,Diploma,Salaried,71,792727,976141,Rented,LN1001244,590820,Agriculture,F,13.07,60,2021-04-23,598,5,3,2,30.5,2,0.7453,1,Default
LN1001245,Suresh Srinivasan,GCNOZ4354X,42,Male,Bhubaneswar,Odisha,10th Pass,Part-Time,30,438895,447537,Company Provided,LN1001245,233205,Wedding Expenses,F,12.93,36,2021-06-25,552,15,4,2,23.55,1,0.5313,1,Default
LN1001246,Pratik Kapoor,AUPSL6947M,39,Male,Faridabad,Haryana,Graduate,Unemployed,16,308694,319800,Own,LN1001246,333581,Medical Emergency,E,13.84,60,2024-06-01,652,15,5,1,40.75,0,1.0806,0,No Default
LN1001247,Tarun Pandey,WMXNU8073E,27,Male,Bhopal,Madhya Pradesh,Diploma,Contract/Freelance,,173637,136165,Mortgaged,LN1001247,366047,Debt Consolidation,F,8,36,2024-06-08,588,11,6,1,20.13,0,2.1081,0,No Default
LN1001248,Ajay Kulkarni,CVEQI1966A,37,Male,Faridabad,Haryana,12th Pass,Retired,76,723332,768182,Company Provided,LN1001248,94641,Personal Use,E,14.97,48,2023-07-04,668,5,2,1,54.95,0,0.1308,0,No Default
LN1001249,Puja Gupta,UOLCG5757F,21,Female,Bhopal,Madhya Pradesh,Diploma,Part-Time,10,570537,587249,Company Provided,LN1001249,129341,Vehicle Purchase,G,10.06,48,2023-04-22,9999,1,2,0,9.87,1,0.2267,0,No Default
LN1001250,Omkar Chatterjee,BOIKL5057I,41,Male,Bhopal,Madhya Pradesh,Illiterate,Part-Time,17,247837,216008,Mortgaged,LN1001250,458352,Medical Emergency,D,9.61,36,16-09-2023,676,11,6,1,22.9,0,1.8494,0,No Default
LN1001251,Gaurav Kapoor,GQOUW9198Z,37,Male,Amritsar,Punjab,Illiterate,Contract/Freelance,,320249,292328,Rented,LN1001251,216226,Medical Emergency,C,15.72,48,2024-07-04,716,11,5,3,60.16,0,0.6752,1,Default
LN1001252,Mahesh Tripathi,APSRO9565J,41,Male,Amritsar,Punjab,10th Pass,Self-Employed,9,334350,294319,Parental Home,LN1001252,758962,Consumer Durables,G,13.41,36,2021-02-09,490,6,1,0,28.47,0,2.27,1,Default
LN1001253,Ravi Mukherjee,QHPVP5003U,45,Male,Kochi,Kerala,Post-Graduate,Contract/Freelance,,181717,251163,Parental Home,LN1001253,712663,Personal Use,D,10.42,36,2022-05-20,679,8,3,2,15.28,2,3.9218,1,Default
LN1001254,Umesh Bhatt,OLVXS4318M,38,Male,Lucknow,Uttar Pradesh,,Government Employee,42,270868,291970,Rented,LN1001254,599240,CREDIT CARD PAYOFF,C,12.49,36,2020-08-23,748,2,11,2,38.29,0,2.2123,1,Default
LN1001255,Omkar Menon,LMOZE9430T,36,FEMALE,Vadodara,Gujarat,Diploma,Contract/Freelance,6,224067,262853,Mortgaged,LN1001255,1294765,Wedding Expenses,F,14.05,36,2023-01-20,553,15,5,2,27.87,1,5.7785,1,Default
LN1001256,Isha Bhosale,BQZMN3169Q,26,Female,Lucknow,Uttar Pradesh,12th Pass,Part-Time,9,345418,413601,Own,LN1001256,341750,Medical Emergency,B,12.49,60,2021-04-05,783,9,13,2,22.46,0,0.9894,1,Default
LN1001257,Neha Dixit,MVVDN1906K,27,Female,Meerut,Uttar Pradesh,Illiterate,Contract/Freelance,,284014,369731,Parental Home,LN1001257,570470,Business Expansion,D,9.85,36,2023-08-19,683,15,12,1,18.56,0,2.0086,0,No Default
LN1001258,Komal Mishra,RAQRU3686L,46,Female,Rajkot,Gujarat,Illiterate,,64,166674,216187,Own,LN1001258,240606,Vehicle Purchase,F,20.28,60,2020-11-01,593,8,12,4,76.53,0,1.4436,1,Default
LN1001259,Vijay Kulkarni,TKSIL0618F,49,Male,Surat,Gujarat,Post-Graduate,Unemployed,63,1488908,1789093,Mortgaged,LN1001259,2016066,Travel,E,10.56,72,2021-06-28,645,16,2,0,31.23,1,1.3541,1,Default
LN1001260,Rajesh Dixit,UIJGY3513T,32,Male,Pune,Maharashtra,Professional Degree,,3,938018,780224,Rented,LN1001260,1452132,Business Expansion,D,11.77,36,2024-08-19,694,14,1,,6.12,0,1.5481,0,No Default
LN1001261,Madhuri Mehta,HQQDN5238G,35,Female,Coimbatore,Tamil Nadu,,Contract/Freelance,108,277226,333484,Company Provided,LN1001261,365242,Credit Card Payoff,E,14.68,12,2020-10-18,656,15,9,1,,0,1.3175,0,No Default
LN1001262,Pratik Patil,OXOCK2691Y,25,Male,Chandigarh,Punjab,Illiterate,Government Employee,28,520972,521004,Own,LN1001262,474781,Business Expansion,D,11.38,12,2020-05-26,693,13,5,1,44.17,0,0.9113,1,Default
