loan_id,applicant_name,pan_number,age,gender,city,state,education,employment_status,months_employed,employment_years,annual_income_inr,annual_income_stated_inr,property_ownership,loan_amount_inr,loan_purpose,loan_grade,interest_rate,loan_term_months,estimated_emi,application_date,app_year,app_month,app_quarter,credit_score,credit_tier,num_credit_lines,num_open_accounts,num_late_payments,dti_ratio,bankruptcies,loan_to_income_ratio,emi_to_income_ratio,monthly_income,income_discrepancy_pct,income_mismatch_flag,stable_employment,risk_score_raw,risk_category,high_risk_flag,ml_default_probability,ml_risk_flag,default_status,default_label
LN1000937,Pooja Sharma,YUIHJ1594T,32.0,Female,Thane,Maharashtra,Illiterate,Retired,146.0,12.2,925411.0,719228,Rented,262524,Education Fees,D,19.4,24,4243.0,2024-03-24,2024.0,3.0,1.0,706.0,Good (700-749),10,8,1.0,68.61,0,0.2837,0.055,77118.0,-22.28,0,1,3.34,Medium Risk,1,0.4307,0,0,No Default
LN1000938,Ajay Khanna,EPILR8796C,21.0,Male,Faridabad,Haryana,10th Pass,,21.0,1.8,797797.0,894795,Parental Home,268137,Credit Card Payoff,E,11.5,60,2569.0,2020-03-04,2020.0,3.0,1.0,669.0,Fair (650-699),12,11,1.0,42.15,0,0.3361,0.0386,66483.0,12.16,0,0,2.91,Low Risk,0,0.2206,0,0,No Default
LN1000939,Kartik Sharma,IJGVE4399Z,31.0,Male,Chennai,Tamil Nadu,Post-Graduate,Unemployed,7.0,0.6,190986.0,167766,Own,145688,Wedding Expenses,F,11.52,36,1398.0,2021-05-21,2021.0,5.0,2.0,604.0,Poor (600-649),7,9,0.0,32.7,2,0.7628,0.0878,15916.0,-12.16,0,0,4.3,Medium Risk,1,0.9132,1,1,Default
LN1000940,Pooja Jain,VRTPW0695W,44.0,Female,Surat,Gujarat,12th Pass,Self-Employed,32.0,2.7,629296.0,732871,Parental Home,268260,Home Renovation,G,15.75,48,3520.0,2021-02-12,2021.0,2.0,1.0,547.0,Very Poor (<600),7,6,1.0,56.23,0,0.4263,0.0671,52441.0,16.46,0,1,4.01,Medium Risk,1,0.7646,1,1,Default
LN1000941,Mohan Srinivasan,NKOFI4194N,30.0,Male,Guwahati,Assam,10th Pass,Part-Time,41.0,3.4,391062.0,471081,Own,711648,Education Fees,C,16.3,60,9666.0,2024-09-14,2024.0,9.0,3.0,719.0,Good (700-749),11,10,2.0,62.63,0,1.8198,0.2966,32588.0,20.46,1,1,4.03,Medium Risk,1,0.9196,1,1,Default
LN1000942,Aishwarya Bhat,JMMIM3472V,41.0,Female,Kanpur,Uttar Pradesh,Illiterate,Retired,18.0,1.5,433104.5,461672,Rented,899857,Debt Consolidation,D,12.46,36,9343.0,2020-02-11,2020.0,2.0,1.0,702.0,Good (700-749),13,9,3.0,35.03,0,1.9354,0.2589,36092.0,6.6,0,0,3.88,Medium Risk,0,0.8633,1,1,Default
LN1000943,Pooja Goel,SNBYH5956X,33.0,Female,Patna,Bihar,Illiterate,Government Employee,45.0,3.8,285814.0,323909,Own,709427,Debt Consolidation,E,15.53,36,9180.0,2023-06-26,2023.0,6.0,2.0,642.0,Poor (600-649),15,4,2.0,40.21,0,2.4821,0.3854,23818.0,13.33,0,1,4.14,Medium Risk,0,0.9687,1,1,Default
LN1000944,Tarun Ghosh,BAZKJ5864Q,38.0,Male,Ludhiana,Punjab,Graduate,Self-Employed,163.0,13.6,1262850.0,1617759,Mortgaged,103163,Agriculture,A,9.57,72,822.0,2020-11-08,2020.0,11.0,4.0,797.0,Excellent (750+),18,12,2.0,20.18,2,0.0817,0.0078,105238.0,28.1,1,1,3.43,Medium Risk,1,0.235,0,0,No Default
LN1000945,Jitendra Tripathi,NEJSX0987C,23.0,Male,Nashik,Maharashtra,Post-Graduate,Self-Employed,53.0,4.4,825741.0,756579,Own,773129,Debt Consolidation,F,12.75,60,8213.0,2021-05-03,2021.0,5.0,2.0,653.0,Fair (650-699),7,5,2.0,32.79,0,0.9363,0.1194,68812.0,-8.38,0,1,3.37,Medium Risk,0,0.5791,0,1,Default
LN1000946,Siddharth Shinde,SMOPB3912H,35.0,Male,Thane,Maharashtra,Graduate,Contract/Freelance,21.0,1.8,283831.0,337545,Own,100011,Business Expansion,G,12.57,60,1047.0,2020-09-15,2020.0,9.0,3.0,527.0,Very Poor (<600),6,1,0.0,32.01,0,0.3524,0.0443,23653.0,18.92,0,0,3.09,Medium Risk,1,0.4912,0,1,Default
LN1000947,Pankaj Shah,RXIEK2941T,21.0,Male,Bhopal,Madhya Pradesh,Post-Graduate,Self-Employed,131.0,10.9,198636.0,187374,Mortgaged,679207,Wedding Expenses,F,12.46,60,7051.0,2022-08-27,2022.0,8.0,3.0,594.0,Very Poor (<600),11,14,0.0,37.77,1,3.4194,0.426,16553.0,-5.67,0,1,4.48,Medium Risk,1,0.9948,1,1,Default
LN1000948,Parth Shah,GRWKO8628X,33.0,Male,Guwahati,Assam,Professional Degree,Part-Time,40.0,3.3,351019.0,372259,Own,280001,Travel,E,13.47,72,3142.0,2023-10-03,2023.0,10.0,4.0,653.0,Fair (650-699),8,9,0.0,39.99,0,0.7977,0.1074,29252.0,6.05,0,1,2.71,Low Risk,0,0.4473,0,1,Default
LN1000949,Bharat Desai,XKAVJ8172A,21.0,Male,Faridabad,Haryana,Professional Degree,Government Employee,6.0,0.5,574181.0,555011,Parental Home,592302,Credit Card Payoff,E,12.92,60,6376.0,2020-08-22,2020.0,8.0,3.0,669.0,Fair (650-699),1,9,1.0,43.4,0,1.0316,0.1333,47848.0,-3.34,0,0,3.18,Medium Risk,0,0.5682,0,0,No Default
LN1000950,Lalita Reddy,QKSLR2619P,47.0,Female,Rajkot,Gujarat,Diploma,Government Employee,33.0,2.8,510999.0,496773,Own,142526,Travel,E,12.2,36,1448.0,2023-03-01,2023.0,3.0,1.0,630.0,Poor (600-649),8,9,2.0,38.56,0,0.2789,0.034,42583.0,-2.78,0,1,3.43,Medium Risk,0,0.403,0,0,No Default
LN1000951,Sonali Jain,BNETY7622S,42.0,Female,Ludhiana,Punjab,Illiterate,Government Employee,50.0,4.2,938351.0,944035,Parental Home,822264,Agriculture,D,10.7,24,7331.0,2021-03-22,2021.0,3.0,1.0,678.0,Fair (650-699),8,3,2.0,16.84,0,0.8763,0.0938,78196.0,0.61,0,1,2.81,Low Risk,0,0.3382,0,1,Default
LN1000952,Komal Kulkarni,GTKXF0825B,39.0,Female,Meerut,Uttar Pradesh,Post-Graduate,Part-Time,87.0,7.2,710661.0,689431,Own,129899,Debt Consolidation,G,12.87,36,1392.0,2022-08-10,2022.0,8.0,3.0,549.0,Very Poor (<600),19,13,4.0,20.92,0,0.1828,0.0235,59222.0,-2.99,0,1,4.23,Medium Risk,1,0.5959,0,1,Default
LN1000953,Naresh Srinivasan,MCFVE7826O,50.0,Male,Jodhpur,Rajasthan,10th Pass,Salaried,132.0,11.0,791544.0,823443,Rented,226858,Wedding Expenses,B,9.75,24,1842.0,2023-12-03,2023.0,12.0,4.0,765.0,Excellent (750+),3,10,2.0,26.8,0,0.2866,0.0279,65962.0,4.03,0,1,2.35,Low Risk,0,0.0618,0,0,No Default
LN1000954,Shubham Dubey,TLTRN9770A,25.0,Male,Chandigarh,Punjab,Professional Degree,Contract/Freelance,18.0,1.5,538268.0,664919,Rented,180111,Debt Consolidation,E,12.64,24,1896.0,2021-06-08,2021.0,6.0,2.0,643.0,Poor (600-649),5,10,2.0,30.77,0,0.3346,0.0423,44856.0,23.53,1,0,3.18,Medium Risk,0,0.3821,0,1,Default
LN1000955,Rajesh Pandey,YIYXJ2631J,52.0,Male,Varanasi,Uttar Pradesh,Post-Graduate,Contract/Freelance,8.0,0.7,192224.0,164042,Parental Home,106085,Agriculture,C,14.62,84,1291.0,2024-04-19,2024.0,4.0,2.0,739.0,Good (700-749),3,10,3.0,50.76,0,0.5519,0.0806,16019.0,-14.66,0,0,3.59,Medium Risk,1,0.4931,0,1,Default
LN1000956,Disha Sinha,NFQIS0486J,44.0,Female,Visakhapatnam,Andhra Pradesh,Graduate,Retired,3.0,0.2,393399.0,442292,Own,386995,Credit Card Payoff,D,9.8,60,3159.0,2022-01-25,2022.0,1.0,1.0,677.0,Fair (650-699),15,8,1.0,17.56,0,0.9837,0.0964,32783.0,12.43,0,0,2.47,Low Risk,0,0.3034,0,0,No Default
LN1000957,Abhilasha Menon,ODZBR4561K,32.0,Female,Mysuru,Karnataka,Professional Degree,Retired,64.0,5.3,835724.0,750681,Company Provided,1282423,Personal Use,D,12.91,60,13796.0,2020-12-09,2020.0,12.0,4.0,686.0,Fair (650-699),14,3,3.0,29.64,1,1.5345,0.1981,69644.0,-10.18,0,1,4.45,Medium Risk,1,0.9316,1,1,Default
LN1000958,Sangita Iyer,JDCGJ5871H,46.0,Female,Aurangabad,Maharashtra,Professional Degree,Part-Time,76.0,6.3,428945.0,389227,Mortgaged,2342744,Vehicle Purchase,D,13.83,48,26999.0,2023-05-25,2023.0,5.0,2.0,695.0,Fair (650-699),15,13,2.0,49.3,0,5.4616,0.7553,35745.0,-9.26,0,1,4.23,Medium Risk,0,0.9995,1,1,Default
LN1000959,Sachin Doshi,TAOAV4536M,23.0,Male,Kochi,Kerala,Diploma,Contract/Freelance,25.0,2.1,598303.0,467705,Own,387708,Wedding Expenses,D,11.08,36,3579.0,,,,,685.0,Fair (650-699),17,6,0.0,30.5,0,0.648,0.0718,49859.0,-21.83,0,1,2.23,Low Risk,0,0.2094,0,0,No Default
LN1000960,Tarun Jog,LTRPI9491R,26.0,Male,Vadodara,Gujarat,Diploma,Contract/Freelance,24.0,2.0,365401.0,446327,Parental Home,791493,Travel,D,12.24,12,8072.0,2024-03-11,2024.0,3.0,1.0,653.0,Fair (650-699),18,5,1.0,41.91,1,2.1661,0.2651,30450.0,22.15,1,1,4.36,Medium Risk,1,0.9755,1,0,No Default
LN1000961,Rajesh Bhatt,WFHTZ3217N,28.0,Male,Amritsar,Punjab,Illiterate,Government Employee,148.0,12.3,238497.0,244173,Parental Home,426115,Wedding Expenses,B,11.98,84,4253.0,2024-01-11,2024.0,1.0,1.0,756.0,Excellent (750+),2,8,1.0,32.91,0,1.7867,0.214,19875.0,2.38,0,1,2.66,Low Risk,0,0.5034,0,0,No Default
LN1000962,Varun Bhatt,UDLSO2483M,29.0,Male,Srinagar,Jammu & Kashmir,Post-Graduate,Unemployed,119.0,9.9,410854.0,380100,Company Provided,513609,Agriculture,E,12.18,12,5212.0,2020-08-22,2020.0,8.0,3.0,665.0,Fair (650-699),12,3,0.0,38.85,0,1.2501,0.1522,34238.0,-7.49,0,1,2.76,Low Risk,0,0.4915,0,1,Default
LN1000963,Puja Gupta,KKTLK3337G,24.0,Female,Lucknow,Uttar Pradesh,Post-Graduate,Retired,12.0,1.0,532548.0,574867,Own,285071,Travel,D,13.84,48,3287.0,2024-05-11,2024.0,5.0,2.0,706.0,Good (700-749),16,14,2.0,31.57,0,0.5353,0.0741,44379.0,7.95,0,0,2.9,Low Risk,0,0.3283,0,0,No Default
LN1000964,Rajesh Dubey,GSOYS7348Z,47.0,Male,Lucknow,Uttar Pradesh,,,72.0,6.0,298518.0,300802,Mortgaged,415215,Credit Card Payoff,E,13.91,24,4812.0,2024-08-04,2024.0,8.0,3.0,642.0,Poor (600-649),4,1,2.0,45.01,0,1.3909,0.1934,24876.0,0.77,0,1,3.89,Medium Risk,0,0.8301,1,1,Default
LN1000965,Esha Tiwari,KQFDC6387T,32.0,Female,Patna,Bihar,12th Pass,Government Employee,46.0,3.8,384067.0,470559,Parental Home,527674,Debt Consolidation,B,8.18,36,3596.0,2020-12-01,2020.0,12.0,4.0,765.0,Excellent (750+),2,12,0.0,11.82,1,1.3739,0.1124,32006.0,22.52,1,1,2.29,Low Risk,1,0.4334,0,0,No Default
LN1000966,Aditi Agarwal,KFIXR9490G,38.0,Female,Gurgaon,Haryana,,Contract/Freelance,8.0,0.7,251782.0,228448,Company Provided,241609,Home Renovation,F,12.64,24,2544.0,2021-09-29,2021.0,9.0,3.0,595.0,Very Poor (<600),14,9,0.0,29.55,1,0.9596,0.1212,20982.0,-9.27,0,0,3.59,Medium Risk,1,0.8223,1,1,Default
LN1000967,Anil Bajaj,KRHTO1471N,29.0,Male,Vadodara,Gujarat,Diploma,Unemployed,21.0,1.8,865919.0,899511,Own,343092,Credit Card Payoff,A,12.13,48,3467.0,2020-08-09,2020.0,8.0,3.0,794.0,Excellent (750+),11,10,1.0,39.45,0,0.3962,0.048,72160.0,3.88,0,0,2.14,Low Risk,0,0.0849,0,0,No Default
LN1000968,Priya Ghosh,IGTTM6756B,21.0,Female,Faridabad,Haryana,Professional Degree,Government Employee,9.0,0.8,370766.0,440308,Mortgaged,347701,Education Fees,E,13.06,72,3783.0,2023-03-31,2023.0,3.0,1.0,646.0,Poor (600-649),13,9,0.0,43.01,0,0.9378,0.1224,30897.0,18.76,0,0,2.87,Low Risk,0,0.5095,0,1,Default
LN1000969,Pradeep Patel,RUCAW0839G,37.0,Male,Ahmedabad,Gujarat,10th Pass,Part-Time,16.0,1.3,1057748.0,952169,Parental Home,645953,Wedding Expenses,G,16.76,48,9021.0,,,,,535.0,Very Poor (<600),7,3,1.0,57.39,0,0.6107,0.1023,88146.0,-9.98,0,0,4.17,Medium Risk,1,0.8253,1,1,Default
LN1000970,Anjali Jog,TYHBQ3943F,21.0,Female,Delhi,Delhi,Post-Graduate,Salaried,45.0,3.8,1107093.0,1096918,Own,171746,Home Renovation,E,12.75,60,1824.0,2021-09-30,2021.0,9.0,3.0,660.0,Fair (650-699),10,2,2.0,29.13,0,0.1551,0.0198,92258.0,-0.92,0,1,2.98,Low Risk,0,0.2073,0,1,Default
LN1000971,Bhavna Bhatt,HCOXD4561R,34.0,Female,Ghaziabad,Uttar Pradesh,Professional Degree,Retired,22.0,1.8,421414.0,365938,Company Provided,349381,Agriculture,F,16.1,72,4687.0,2023-03-25,2023.0,3.0,1.0,595.0,Very Poor (<600),1,4,1.0,57.19,0,0.8291,0.1335,35118.0,-13.16,0,0,3.89,Medium Risk,1,0.7991,1,0,No Default
LN1000972,Shubham Yadav,QSHWG1990B,21.0,Male,Varanasi,Uttar Pradesh,Post-Graduate,,24.0,2.0,241573.0,224601,Company Provided,1381117,Travel,C,10.55,60,12141.0,2023-10-19,2023.0,10.0,4.0,717.0,Good (700-749),4,14,1.0,35.03,2,5.7172,0.6031,20131.0,-7.03,0,1,4.84,Medium Risk,1,0.9999,1,1,Default
LN1000973,Abhishek Jog,DJJEA6895F,54.0,Male,Jaipur,Rajasthan,Post-Graduate,,37.0,3.1,150000.0,124029,Own,818183,Travel,F,17.43,60,11883.0,2022-02-07,2022.0,2.0,1.0,597.0,Very Poor (<600),18,8,3.0,54.93,2,5.4546,0.9506,12500.0,-17.31,0,1,6.84,High Risk,1,1.0,1,1,Default
LN1000974,Savita More,LAMRI3031T,44.0,Female,Ludhiana,Punjab,Illiterate,Salaried,4.0,0.3,182915.0,164788,Parental Home,931382,Agriculture,F,14.28,36,11082.0,2022-03-23,2022.0,3.0,1.0,614.0,Poor (600-649),6,6,1.0,47.26,1,5.0919,0.727,15243.0,-9.91,0,0,5.0,Medium Risk,1,0.9998,1,1,Default
LN1000975,Bharat Shinde,HKDZU6937Z,36.0,Male,Mumbai,Maharashtra,12th Pass,Self-Employed,64.0,5.3,194016.0,167543,Mortgaged,368465,Education Fees,G,11.3,60,3469.0,2024-01-04,2024.0,1.0,1.0,498.0,Very Poor (<600),2,10,1.0,21.3,1,1.8991,0.2146,16168.0,-13.64,0,1,4.66,Medium Risk,1,0.9803,1,1,Default
LN1000976,Neha Iyer,CPUAX4181I,47.0,Female,Varanasi,Uttar Pradesh,Professional Degree,Contract/Freelance,24.0,2.0,1011638.0,970989,Company Provided,453476,Business Expansion,F,16.08,48,6076.0,2021-02-10,2021.0,2.0,1.0,613.0,Poor (600-649),3,1,2.0,39.61,0,0.4483,0.0721,84303.0,-4.02,0,1,3.61,Medium Risk,0,0.6168,1,0,No Default
LN1000977,Mahesh More,ZXAIE6729K,26.0,Male,Amritsar,Punjab,10th Pass,Part-Time,31.0,2.6,474252.0,571859,Mortgaged,730559,Travel,G,15.2,24,9253.0,2020-06-04,2020.0,6.0,2.0,456.0,Very Poor (<600),14,8,1.0,34.23,0,1.5404,0.2341,39521.0,20.58,1,1,4.36,Medium Risk,1,0.9715,1,1,Default
LN1000978,Vijay Ghosh,BTTLC5196X,40.0,Male,Jaipur,Rajasthan,Graduate,Contract/Freelance,175.0,14.6,558920.0,615927,Rented,1079683,,G,14.01,12,12604.0,2023-04-27,2023.0,4.0,2.0,523.0,Very Poor (<600),8,5,1.0,44.38,1,1.9317,0.2706,46577.0,10.2,0,1,5.1,High Risk,1,0.9868,1,1,Default
LN1000979,Lata Malhotra,OHFMK6233Q,36.0,Female,Gurgaon,Haryana,Graduate,Government Employee,20.0,1.7,150000.0,188185,Own,92399,Credit Card Payoff,D,10.61,36,816.0,2023-11-15,2023.0,11.0,4.0,710.0,Good (700-749),16,13,0.0,31.65,0,0.616,0.0653,12500.0,25.46,1,0,2.1,Low Risk,0,0.1819,0,1,Default
LN1000980,Dinesh Srinivasan,WUKIY7542O,37.0,Male,Varanasi,Uttar Pradesh,Professional Degree,,50.0,4.2,433104.5,216018,Own,144233,Home Renovation,C,11.31,36,1358.0,2024-08-28,2024.0,8.0,3.0,712.0,Good (700-749),19,6,2.0,30.39,0,0.669,0.0376,36092.0,-50.12,0,1,2.88,Low Risk,0,0.2926,0,0,No Default
LN1000981,Amit Jadhav,XCRIN1881C,47.0,Male,Ludhiana,Punjab,Illiterate,Retired,23.0,1.9,753321.0,697155,Rented,905833,Debt Consolidation,D,14.2,60,10718.0,2023-07-08,2023.0,7.0,3.0,684.0,Fair (650-699),18,5,1.0,55.54,2,1.2025,0.1707,62777.0,-7.46,0,0,4.95,Medium Risk,1,0.9664,1,1,Default
LN1000982,Rekha Doshi,EBOGC0773T,42.0,Female,Meerut,Uttar Pradesh,12th Pass,Salaried,107.0,8.9,525478.0,546976,Own,298396,Wedding Expenses,F,14.54,60,3615.0,2021-05-12,2021.0,5.0,2.0,572.0,Very Poor (<600),6,10,2.0,33.52,0,0.5679,0.0826,43790.0,4.09,0,1,3.74,Medium Risk,1,0.66,1,1,Default
LN1000983,Dev Srinivasan,BPZZQ3660E,37.0,Male,Bhubaneswar,Odisha,Diploma,Contract/Freelance,90.0,7.5,405013.0,392405,Parental Home,226340,Personal Use,E,13.73,84,2589.0,2020-07-27,2020.0,7.0,3.0,646.0,Poor (600-649),14,5,1.0,47.4,0,0.5588,0.0767,33751.0,-3.11,0,1,3.25,Medium Risk,0,0.4639,0,1,Default
LN1000984,Zubin Kapoor,FTCCY0720C,21.0,Male,Agra,Uttar Pradesh,Professional Degree,Self-Employed,13.0,1.1,620887.0,696387,Parental Home,150555,Agriculture,E,15.18,48,1904.0,2023-11-28,2023.0,11.0,4.0,649.0,Poor (600-649),3,3,1.0,31.62,1,0.2425,0.0368,51741.0,12.16,0,0,3.49,Medium Risk,1,0.6131,1,1,Default
LN1000985,Abhishek Chopra,KQFVS4747S,25.0,Male,Ahmedabad,Gujarat,Illiterate,Unemployed,56.0,4.7,1180535.0,984946,Company Provided,245607,Education Fees,F,14.76,60,3020.0,2024-05-01,2024.0,5.0,2.0,557.0,Very Poor (<600),16,14,1.0,60.0,0,0.208,0.0307,98378.0,-16.57,0,1,3.97,Medium Risk,1,0.5818,0,0,No Default
LN1000986,Neha Pillai,WBEAE1159W,33.0,Female,Surat,Gujarat,10th Pass,Self-Employed,3.0,0.2,387462.0,406504,Parental Home,135718,Education Fees,B,9.37,36,1059.0,2021-09-09,2021.0,9.0,3.0,653.0,Fair (650-699),1,4,0.0,24.82,0,0.3503,0.0328,32288.0,4.91,0,0,2.18,Low Risk,0,0.132,0,0,No Default
LN1000987,Dev Jog,DTEWT2382N,35.0,Male,Hyderabad,Telangana,Graduate,Self-Employed,158.0,13.2,461216.0,592922,Parental Home,1565578,Business Expansion,C,10.49,60,13685.0,2024-10-07,2024.0,10.0,4.0,720.0,Good (700-749),12,5,3.0,25.79,0,3.3945,0.3561,38435.0,28.56,1,1,3.89,Medium Risk,0,0.9725,1,1,Default
LN1000988,Geeta Verma,NHLVT5692Y,23.0,Female,Varanasi,Uttar Pradesh,Graduate,Self-Employed,20.0,1.7,496608.0,457785,Company Provided,356573,Personal Use,E,15.84,60,4706.0,2023-11-02,2023.0,11.0,4.0,632.0,Poor (600-649),14,11,1.0,57.87,1,0.718,0.1137,41384.0,-7.82,0,0,4.4,Medium Risk,1,0.8902,1,1,Default
LN1000989,Mahesh Mittal,EBMXB7468O,59.0,Male,Jaipur,Rajasthan,Post-Graduate,Retired,85.0,7.1,1858473.0,1847012,Rented,347817,Personal Use,E,12.67,60,3671.0,2023-05-14,2023.0,5.0,2.0,652.0,Fair (650-699),19,11,2.0,28.33,1,0.1872,0.0237,154873.0,-0.62,0,1,3.77,Medium Risk,1,0.3982,0,0,No Default
LN1000990,Vikas Banerjee,ATCPX3660I,50.0,Male,Aurangabad,Maharashtra,10th Pass,Retired,18.0,1.5,150000.0,120138,Rented,546699,Vehicle Purchase,E,16.82,48,7662.0,2024-07-07,2024.0,7.0,3.0,666.0,Fair (650-699),19,2,2.0,35.03,0,3.6447,0.613,12500.0,-19.91,0,0,4.04,Medium Risk,0,0.9918,1,1,Default
LN1000991,Tarun Bose,SIJVJ3457H,41.0,Male,Varanasi,Uttar Pradesh,10th Pass,Retired,48.0,4.0,666592.0,817514,Company Provided,710441,Personal Use,G,15.16,48,8974.0,2020-09-04,2020.0,9.0,3.0,486.0,Very Poor (<600),9,6,2.0,48.38,0,1.0658,0.1616,55549.0,22.64,1,1,4.78,Medium Risk,1,0.9544,1,1,Default
LN1000992,Mona Dubey,PBJMM9894O,35.0,Female,Guwahati,Assam,12th Pass,Contract/Freelance,197.0,16.4,412965.0,431658,Parental Home,702304,Credit Card Payoff,E,12.82,24,7502.0,2024-06-18,2024.0,6.0,2.0,630.0,Poor (600-649),7,2,1.0,32.68,0,1.7006,0.218,34414.0,4.53,0,1,3.36,Medium Risk,0,0.7512,1,1,Default
LN1000993,Dev Kumar,LDTKA1396M,32.0,Male,Kanpur,Uttar Pradesh,12th Pass,,100.0,8.3,621606.0,610411,Company Provided,767992,Vehicle Purchase,F,9.35,60,5983.0,2023-03-05,2023.0,3.0,1.0,595.0,Very Poor (<600),14,4,2.0,7.8,0,1.2355,0.1155,51800.0,-1.8,0,1,3.19,Medium Risk,1,0.5771,0,0,No Default
LN1000994,Sachin Nair,JLVXD9204I,25.0,Male,Raipur,Chhattisgarh,Post-Graduate,Government Employee,8.0,0.7,298216.0,318230,Mortgaged,232910,Travel,F,12.74,60,2472.0,2024-05-21,2024.0,5.0,2.0,569.0,Very Poor (<600),5,12,0.0,34.71,0,0.781,0.0995,24851.0,6.71,0,0,3.06,Medium Risk,1,0.5841,0,0,No Default
LN1000995,Abhishek Menon,IAKHY5247N,35.0,Male,Thane,Maharashtra,Graduate,Unemployed,38.0,3.2,429604.0,450803,Parental Home,294046,Education Fees,E,11.85,48,2903.0,2020-03-25,2020.0,3.0,1.0,627.0,Poor (600-649),18,1,0.0,36.52,0,0.6845,0.0811,35800.0,4.93,0,1,2.73,Low Risk,0,0.3892,0,1,Default
LN1000996,Abhishek Deshpande,LWMRJ1976E,37.0,Male,Ludhiana,Punjab,12th Pass,Salaried,20.0,1.7,677961.0,647371,Own,620525,Vehicle Purchase,A,11.97,24,6189.0,2021-12-12,2021.0,12.0,4.0,793.0,Excellent (750+),9,4,1.0,52.51,0,0.9153,0.1095,56497.0,-4.51,0,0,2.64,Low Risk,1,0.2443,0,1,Default
LN1000997,Varun Tiwari,GYUKA3166N,22.0,Male,Delhi,Delhi,Graduate,Government Employee,27.0,2.2,2864046.0,2432463,Company Provided,250403,Debt Consolidation,D,15.67,36,3269.0,2022-12-27,2022.0,12.0,4.0,701.0,Good (700-749),7,14,1.0,58.83,0,0.0874,0.0137,238670.0,-15.07,0,1,3.06,Medium Risk,1,0.1206,0,0,No Default
LN1000998,Jitendra More,PPNIJ6154A,38.0,Male,Jodhpur,Rajasthan,Graduate,Salaried,19.0,1.6,718428.0,778119,Parental Home,360924,Wedding Expenses,F,12.59,36,3786.0,2022-05-27,2022.0,5.0,2.0,604.0,Poor (600-649),9,7,1.0,24.73,0,0.5024,0.0632,59869.0,8.31,0,0,2.91,Low Risk,0,0.3741,0,1,Default
LN1000999,Ajay Yadav,LKFIG8399Z,33.0,Male,Aurangabad,Maharashtra,10th Pass,Unemployed,19.0,1.6,265975.0,282525,Own,478846,,D,14.39,60,5741.0,2023-09-16,2023.0,9.0,3.0,653.0,Fair (650-699),4,14,1.0,47.02,0,1.8003,0.259,22165.0,6.22,0,0,3.62,Medium Risk,0,0.8684,1,1,Default
LN1001000,Esha Banerjee,HIUSX9759W,21.0,Female,Amritsar,Punjab,Graduate,Salaried,37.0,3.1,343088.0,343719,Rented,627581,Personal Use,B,13.73,36,7180.0,2022-01-28,2022.0,1.0,1.0,761.0,Excellent (750+),17,8,1.0,46.48,1,1.8292,0.2511,28591.0,0.18,0,1,3.73,Medium Risk,1,0.8969,1,1,Default
LN1001001,Nitesh Joshi,PGVMM0507T,26.0,Male,Indore,Madhya Pradesh,Professional Degree,Government Employee,10.0,0.8,337038.0,341812,Rented,104362,Wedding Expenses,C,16.27,60,1414.0,2020-05-21,2020.0,5.0,2.0,723.0,Good (700-749),12,2,3.0,51.1,1,0.3096,0.0503,28086.0,1.42,0,0,4.36,Medium Risk,1,0.7739,1,0,No Default
LN1001002,Shubham Ghosh,INMXY7031Y,30.0,Male,Visakhapatnam,Andhra Pradesh,12th Pass,,37.0,3.1,150634.0,184088,Company Provided,597387,Travel,E,13.46,36,6700.0,2022-11-02,2022.0,11.0,4.0,654.0,Fair (650-699),6,3,2.0,35.03,0,3.9658,0.5337,12553.0,22.21,1,1,4.11,Medium Risk,0,0.9951,1,1,Default
LN1001003,Mohan Patel,HDWBG6384E,53.0,Male,Patna,Bihar,10th Pass,Contract/Freelance,15.0,1.2,362922.0,400523,Parental Home,307550,Travel,F,9.62,12,2465.0,2023-08-19,2023.0,8.0,3.0,598.0,Very Poor (<600),18,1,3.0,5.86,0,0.8474,0.0815,30244.0,10.36,0,0,3.39,Medium Risk,1,0.5229,0,1,Default
LN1001004,Chetan Mukherjee,UYMIW2819T,40.0,Male,Jaipur,Rajasthan,Graduate,Part-Time,16.0,1.3,686730.0,591345,Parental Home,594348,Personal Use,D,12.83,60,6354.0,2021-11-29,2021.0,11.0,4.0,705.0,Good (700-749),8,7,1.0,32.67,0,0.8655,0.111,57228.0,-13.89,0,0,2.64,Low Risk,0,0.3422,0,1,Default
LN1001005,Naresh Singh,DTTFU2748A,21.0,Male,Chennai,Tamil Nadu,Professional Degree,Unemployed,64.0,5.3,205964.0,258156,Mortgaged,623966,Credit Card Payoff,D,10.1,48,5251.0,2020-01-26,2020.0,1.0,1.0,681.0,Fair (650-699),15,4,1.0,17.66,0,3.0295,0.3059,17164.0,25.34,1,1,3.12,Medium Risk,0,0.9263,1,1,Default
LN1001006,Ravi Tripathi,HFHAQ4379O,39.0,Male,Jaipur,Rajasthan,12th Pass,Retired,1.0,0.1,433104.5,964464,Mortgaged,1116311,Home Renovation,C,12.13,60,11283.0,2024-10-05,2024.0,10.0,4.0,721.0,Good (700-749),3,11,0.0,31.96,0,1.3451,0.3126,36092.0,122.69,1,0,2.29,Low Risk,0,0.4452,0,1,Default
